season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,1/1/2018 10:37,Salem,14,76,0,185,7920
Spring 2018,CR-Needham,Needham Line,620,1,day_type_01,weekday,1/1/2018 22:45,South Station,12,0,33,0,7921
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2018 18:12,Salem,14,30,2,61,7922
Spring 2018,CR-Needham,Needham Line,630,1,day_type_01,weekday,1/2/2018 3:38,Ruggles,10,0,0,10,7923
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,1/1/2018 10:45,Swampscott,15,43,1,227,7924
Spring 2018,CR-Needham,Needham Line,622,1,day_type_01,weekday,1/1/2018 22:44,Needham Heights,1,8,0,8,7925
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2018 18:20,Swampscott,15,3,6,58,7926
Spring 2018,CR-Needham,Needham Line,630,1,day_type_01,weekday,1/2/2018 3:42,Back Bay,11,0,8,2,7927
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,1/1/2018 10:49,Lynn,16,17,2,242,7928
Spring 2018,CR-Needham,Needham Line,622,1,day_type_01,weekday,1/1/2018 22:48,Needham Center,2,2,0,10,7929
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2018 18:24,Lynn,16,13,4,67,7930
Spring 2018,CR-Needham,Needham Line,630,1,day_type_01,weekday,1/2/2018 3:47,South Station,12,0,2,0,7931
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,1/1/2018 10:52,River Works,17,0,1,241,7932
Spring 2018,CR-Needham,Needham Line,622,1,day_type_01,weekday,1/1/2018 22:52,Needham Junction,3,9,0,19,7933
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2018 18:33,Chelsea,18,4,3,68,7934
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,1/1/2018 10:59,Chelsea,18,2,10,233,7935
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:05,South Station,1,67,0,67,7936
Spring 2018,CR-Needham,Needham Line,622,1,day_type_01,weekday,1/1/2018 22:59,West Roxbury,5,6,1,24,7937
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2018 18:44,North Station,19,0,68,0,7938
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:10,Back Bay,2,2,24,45,7939
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 18:50,Rockport,1,7,0,7,7940
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 18:57,Gloucester,2,21,2,26,7941
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,100,1,day_type_01,weekday,1/1/2018 11:11,North Station,19,0,233,0,7942
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:17,Forest Hills,4,7,2,50,7943
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:03,West Gloucester,3,0,0,26,7944
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 10:48,Rockport,1,11,0,11,7945
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:20,Roslindale Village,5,6,2,54,7946
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:10,Manchester,4,3,2,27,7947
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 10:55,Gloucester,2,26,0,37,7948
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:23,Bellevue,6,1,1,54,7949
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:17,Beverly Farms,5,3,2,28,7950
Spring 2018,CR-Needham,Needham Line,622,1,day_type_01,weekday,1/1/2018 23:17,Back Bay,11,10,19,15,7951
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:01,West Gloucester,3,1,0,38,7952
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:25,Highland,7,0,0,54,7953
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:23,Montserrat,7,3,4,27,7954
Spring 2018,CR-Needham,Needham Line,622,1,day_type_01,weekday,1/1/2018 23:22,South Station,12,0,15,0,7955
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:08,Manchester,4,24,2,60,7956
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:27,West Roxbury,8,1,22,33,7957
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:28,Beverly,13,15,3,39,7958
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:25,Needham Heights,1,13,0,13,7959
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:15,Beverly Farms,5,9,0,69,7960
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:32,Hersey,9,0,9,24,7961
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:32,Salem,14,48,7,80,7962
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:29,Needham Center,2,1,0,14,7963
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:17,Prides Crossing,6,0,0,69,7964
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:44,Needham Junction,10,0,8,16,7965
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:40,Swampscott,15,3,0,83,7966
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:33,Needham Junction,3,3,0,17,7967
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:22,Montserrat,7,23,0,92,7968
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:27,Beverly,13,33,2,123,7969
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:31,Salem,14,71,3,191,7970
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:39,Swampscott,15,112,3,300,7971
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:43,Lynn,16,20,5,315,7972
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:46,River Works,17,0,2,313,7973
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 11:53,Chelsea,18,21,15,319,7974
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2018 12:05,North Station,19,0,319,0,7975
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,104,1,day_type_01,weekday,1/1/2018 11:30,Rockport,1,32,0,32,7976
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,104,1,day_type_01,weekday,1/1/2018 11:37,Gloucester,2,32,2,62,7977
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:44,Lynn,16,10,8,85,7978
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:47,Needham Center,11,0,8,8,7979
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:36,Hersey,4,5,0,22,7980
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:47,River Works,17,0,0,85,7981
Spring 2018,CR-Needham,Needham Line,601,0,day_type_01,weekday,1/1/2018 12:51,Needham Heights,12,0,8,0,7982
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:41,West Roxbury,5,1,0,23,7983
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 19:54,Chelsea,18,5,5,85,7984
Spring 2018,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2018 12:52,South Station,1,42,0,42,7985
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:43,Highland,6,1,0,24,7986
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,116,1,day_type_01,weekday,1/1/2018 20:05,North Station,19,0,85,0,7987
Spring 2018,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2018 12:57,Back Bay,2,5,36,11,7988
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:45,Bellevue,7,0,0,24,7989
Spring 2018,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2018 13:09,West Roxbury,8,0,3,8,7990
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:48,Roslindale Village,8,1,5,20,7991
Spring 2018,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2018 13:25,Needham Junction,10,0,0,8,7992
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/1/2018 23:53,Forest Hills,9,0,0,20,7993
Spring 2018,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2018 13:28,Needham Center,11,0,3,5,7994
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/2/2018 0:03,Back Bay,11,1,0,21,7995
Spring 2018,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2018 13:32,Needham Heights,12,0,5,0,7996
Spring 2018,CR-Needham,Needham Line,624,1,day_type_01,weekday,1/2/2018 0:06,South Station,12,0,21,0,7997
Spring 2018,CR-Needham,Needham Line,626,1,day_type_01,weekday,1/2/2018 0:50,Needham Heights,1,2,0,2,7998
Spring 2018,CR-Needham,Needham Line,626,1,day_type_01,weekday,1/2/2018 0:54,Needham Center,2,2,0,4,7999
Spring 2018,CR-Needham,Needham Line,626,1,day_type_01,weekday,1/2/2018 0:58,Needham Junction,3,1,0,5,8000
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2018 11:39,North Station,1,15,0,15,8001
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2018 11:50,Chelsea,2,2,7,10,8002
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2018 11:57,River Works,3,0,0,10,8003
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2018 12:07,Salem,6,5,2,13,8004
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2018 12:11,Beverly,7,3,6,10,8005
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2018 12:15,Montserrat,13,1,1,10,8006
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2018 12:21,Beverly Farms,15,0,2,8,8007
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2018 23:10,Prides Crossing,14,1,7,130,8008
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2018 23:14,Beverly Farms,15,0,24,106,8009
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2018 23:19,Manchester,16,1,52,55,8010
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2018 23:25,West Gloucester,17,0,4,51,8011
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2018 23:33,Gloucester,18,1,37,15,8012
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2018 23:42,Rockport,19,0,15,0,8013
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2018 23:25,North Station,1,380,0,380,8014
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2018 23:37,Chelsea,2,2,8,374,8015
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2018 23:45,River Works,3,1,0,375,8016
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2018 23:47,Lynn,4,5,10,370,8017
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2018 23:52,Swampscott,5,0,58,312,8018
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2018 23:59,Salem,6,4,144,172,8019
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/2/2018 0:03,Beverly,7,2,79,95,8020
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/2/2018 0:07,Montserrat,13,0,27,68,8021
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/2/2018 0:11,Prides Crossing,14,1,0,69,8022
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,128,1,day_type_01,weekday,1/2/2018 4:27,River Works,17,0,0,11,8023
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/2/2018 0:15,Beverly Farms,15,0,10,59,8024
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/2/2018 0:20,Manchester,16,0,20,39,8025
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/2/2018 0:26,West Gloucester,17,0,2,37,8026
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/2/2018 0:34,Gloucester,18,0,27,10,8027
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/2/2018 0:43,Rockport,19,0,10,0,8028
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,128,1,day_type_01,weekday,1/2/2018 4:34,Chelsea,18,0,2,9,8029
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,164,1,day_type_01,weekday,1/1/2018 16:03,North Station,19,0,70,0,8030
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2018 14:15,Montserrat,13,1,0,18,8031
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,115,0,day_type_01,weekday,1/1/2018 21:57,Montserrat,13,2,28,85,8032
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,123,0,day_type_01,weekday,1/2/2018 0:15,North Station,1,235,0,235,8033
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,166,1,day_type_01,weekday,1/1/2018 16:40,Newburyport,8,25,0,25,8034
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,158,1,day_type_01,weekday,1/1/2018 13:24,Chelsea,18,48,7,535,8035
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2018 14:21,Beverly Farms,15,0,0,18,8036
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,128,1,day_type_01,weekday,1/2/2018 4:45,North Station,19,0,9,0,8037
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,123,0,day_type_01,weekday,1/2/2018 0:27,Chelsea,2,7,10,232,8038
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,176,1,day_type_01,weekday,1/2/2018 0:19,Ipswich,10,2,1,7,8039
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,122,1,day_type_01,weekday,1/1/2018 23:18,Montserrat,7,0,0,18,8040
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2018 14:26,Manchester,16,0,6,12,8041
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,166,1,day_type_01,weekday,1/1/2018 16:45,Rowley,9,0,0,25,8042
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,115,0,day_type_01,weekday,1/1/2018 22:03,Beverly Farms,15,0,7,78,8043
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 10:20,Newburyport,8,27,0,27,8044
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,123,0,day_type_01,weekday,1/2/2018 0:34,River Works,3,0,0,232,8045
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,176,1,day_type_01,weekday,1/2/2018 0:25,Hamilton/Wenham,11,2,0,9,8046
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,158,1,day_type_01,weekday,1/1/2018 13:14,Lynn,16,39,6,494,8047
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2018 14:32,West Gloucester,17,0,3,9,8048
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,166,1,day_type_01,weekday,1/1/2018 16:51,Ipswich,10,10,0,35,8049
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,176,1,day_type_01,weekday,1/2/2018 1:11,North Station,19,0,50,0,8050
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 10:25,Rowley,9,4,0,31,8051
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 10:31,Ipswich,10,24,0,55,8052
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 10:37,Hamilton/Wenham,11,10,0,65,8053
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2018 23:14,Chelsea,18,3,3,51,8054
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 10:41,North Beverly,12,4,3,66,8055
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 10:47,Beverly,13,30,0,96,8056
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 10:51,Salem,14,51,0,147,8057
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 10:59,Swampscott,15,56,1,202,8058
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 11:03,Lynn,16,13,1,214,8059
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 11:06,River Works,17,0,2,212,8060
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 11:13,Chelsea,18,10,4,218,8061
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,150,1,day_type_01,weekday,1/1/2018 11:25,North Station,19,0,218,0,8062
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,152,1,day_type_01,weekday,1/1/2018 10:50,Newburyport,8,60,0,60,8063
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,152,1,day_type_01,weekday,1/1/2018 10:55,Rowley,9,10,0,70,8064
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,152,1,day_type_01,weekday,1/1/2018 11:02,Ipswich,10,41,3,108,8065
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,152,1,day_type_01,weekday,1/1/2018 11:08,Hamilton/Wenham,11,45,0,153,8066
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,152,1,day_type_01,weekday,1/1/2018 11:13,North Beverly,12,16,0,169,8067
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,152,1,day_type_01,weekday,1/1/2018 11:18,Beverly,13,99,1,267,8068
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,152,1,day_type_01,weekday,1/1/2018 11:22,Salem,14,146,0,413,8069
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,152,1,day_type_01,weekday,1/1/2018 11:49,North Station,19,0,413,0,8070
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 11:25,Newburyport,8,93,0,93,8071
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 11:30,Rowley,9,11,0,104,8072
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 11:37,Ipswich,10,60,1,163,8073
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 11:43,Hamilton/Wenham,11,40,0,203,8074
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 11:48,North Beverly,12,37,0,240,8075
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 11:53,Beverly,13,77,1,316,8076
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 11:57,Salem,14,161,1,476,8077
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 12:05,Swampscott,15,142,1,617,8078
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 12:09,Lynn,16,47,22,642,8079
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 12:12,River Works,17,0,7,635,8080
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 12:19,Chelsea,18,18,18,635,8081
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,158,1,day_type_01,weekday,1/1/2018 12:42,Ipswich,10,27,0,118,8082
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,154,1,day_type_01,weekday,1/1/2018 12:31,North Station,19,0,635,0,8083
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:00,Newburyport,8,33,0,33,8084
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:05,Rowley,9,25,0,58,8085
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:12,Ipswich,10,101,3,156,8086
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:18,Hamilton/Wenham,11,36,0,192,8087
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:23,North Beverly,12,44,1,235,8088
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:28,Beverly,13,140,29,346,8089
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:33,Salem,14,190,1,535,8090
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:41,Swampscott,15,123,0,658,8091
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:45,Lynn,16,27,8,677,8092
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:48,River Works,17,0,2,675,8093
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 12:55,Chelsea,18,49,14,710,8094
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,156,1,day_type_01,weekday,1/1/2018 13:08,North Station,19,0,710,0,8095
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,158,1,day_type_01,weekday,1/1/2018 12:30,Newburyport,8,74,0,74,8096
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,158,1,day_type_01,weekday,1/1/2018 12:35,Rowley,9,17,0,91,8097
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,122,1,day_type_01,weekday,1/1/2018 23:25,Beverly,13,7,1,24,8098
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,158,1,day_type_01,weekday,1/1/2018 13:36,North Station,19,0,535,0,8099
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,158,1,day_type_01,weekday,1/1/2018 12:48,Hamilton/Wenham,11,20,0,138,8100
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,166,1,day_type_01,weekday,1/1/2018 16:57,Hamilton/Wenham,11,13,1,47,8101
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,176,1,day_type_01,weekday,1/2/2018 0:29,North Beverly,12,6,1,14,8102
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,123,0,day_type_01,weekday,1/2/2018 0:36,Lynn,4,3,13,222,8103
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,123,0,day_type_01,weekday,1/2/2018 0:41,Swampscott,5,1,29,194,8104
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,122,1,day_type_01,weekday,1/1/2018 23:29,Salem,14,6,12,18,8105
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2018 14:39,Gloucester,18,0,8,1,8106
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,115,0,day_type_01,weekday,1/1/2018 22:08,Manchester,16,0,29,49,8107
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,123,0,day_type_01,weekday,1/2/2018 0:48,Salem,6,2,73,123,8108
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,176,1,day_type_01,weekday,1/2/2018 0:35,Beverly,13,7,2,19,8109
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,122,1,day_type_01,weekday,1/1/2018 23:37,Swampscott,15,9,3,24,8110
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2018 14:47,Rockport,19,0,1,0,8111
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,166,1,day_type_01,weekday,1/1/2018 17:01,North Beverly,12,3,0,50,8112
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2018 12:26,Manchester,16,0,2,6,8113
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,178,1,day_type_01,weekday,1/2/2018 1:10,Newburyport,8,3,0,3,8114
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,123,0,day_type_01,weekday,1/2/2018 0:52,Beverly,7,3,52,74,8115
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,176,1,day_type_01,weekday,1/2/2018 0:39,Salem,14,34,8,45,8116
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,122,1,day_type_01,weekday,1/1/2018 23:42,Lynn,16,6,22,8,8117
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,107,0,day_type_01,weekday,1/1/2018 15:35,North Station,1,88,0,88,8118
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,166,1,day_type_01,weekday,1/1/2018 17:07,Beverly,13,17,3,64,8119
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,166,1,day_type_01,weekday,1/1/2018 17:11,Salem,14,31,8,87,8120
Spring 2018,CR-Newburyport,Newburyport/Rockport Line,166,1,day_type_01,weekday,1/1/2018 17:19,Swampscott,15,12,3,96,8121
